"doubles_uses,standard_uses,total_uses,season_number,team_name,league,role"
"1,0,1,12,Rhinos,PREMIER,PLAYERE"
"6,12,18,12,Sabres,ACADEMY,PLAYERA"
"8,11,19,12,Sabres,ACADEMY,PLAYERB"
"2,4,6,12,Sabres,ACADEMY,PLAYERC"
"0,2,2,12,Sabres,ACADEMY,PLAYERD"
"3,3,6,12,Sabres,ACADEMY,PLAYERE"
"3,5,8,12,Sabres,ACADEMY,PLAYERF"
"8,9,17,12,Sabres,ACADEMY,PLAYERG"
"0,2,2,12,Sabres,ACADEMY,PLAYERH"
"3,5,8,12,Sabres,CHAMPION,PLAYERA"
"8,2,10,12,Sabres,CHAMPION,PLAYERB"
"6,1,7,12,Sabres,CHAMPION,PLAYERC"
"2,9,11,12,Sabres,CHAMPION,PLAYERD"
"6,10,16,12,Sabres,CHAMPION,PLAYERE"
"1,8,9,12,Sabres,CHAMPION,PLAYERF"
"2,3,5,12,Sabres,CHAMPION,PLAYERG"
"1,4,5,12,Sabres,CHAMPION,PLAYERH"
"6,7,13,12,Sabres,FOUNDATION,PLAYERA"
"2,5,7,12,Sabres,FOUNDATION,PLAYERB"
"6,9,15,12,Sabres,FOUNDATION,PLAYERC"
"2,3,5,12,Sabres,FOUNDATION,PLAYERD"
"2,3,5,12,Sabres,FOUNDATION,PLAYERE"
"0,5,5,12,Sabres,FOUNDATION,PLAYERF"
"2,0,2,12,Sabres,FOUNDATION,PLAYERG"
"0,1,1,12,Sabres,FOUNDATION,PLAYERH"
"9,9,18,12,Sabres,MASTER,PLAYERA"
"3,3,6,12,Sabres,MASTER,PLAYERB"
"10,8,18,12,Sabres,MASTER,PLAYERC"
"6,11,17,12,Sabres,MASTER,PLAYERD"
"3,6,9,12,Sabres,MASTER,PLAYERE"
"0,7,7,12,Sabres,MASTER,PLAYERF"
"0,1,1,12,Sabres,MASTER,PLAYERG"
"0,1,1,12,Shadow,ACADEMY,NONE"
"2,4,6,12,Shadow,ACADEMY,PLAYERA"
"6,11,17,12,Shadow,ACADEMY,PLAYERB"
"8,8,16,12,Shadow,ACADEMY,PLAYERC"
"3,7,10,12,Shadow,ACADEMY,PLAYERD"
"9,9,18,12,Shadow,ACADEMY,PLAYERE"
"4,10,14,12,Shadow,ACADEMY,PLAYERF"
"1,0,1,12,Shadow,CHAMPION,NONE"
"7,10,17,12,Shadow,CHAMPION,PLAYERA"
"1,6,7,12,Shadow,CHAMPION,PLAYERB"
"5,6,11,12,Shadow,CHAMPION,PLAYERC"
"3,2,5,12,Shadow,CHAMPION,PLAYERD"
"1,11,12,12,Shadow,CHAMPION,PLAYERE"
"3,2,5,12,Shadow,CHAMPION,PLAYERF"
"7,9,16,12,Shadow,CHAMPION,PLAYERG"
"9,10,19,12,Shadow,FOUNDATION,PLAYERA"
"3,4,7,12,Shadow,FOUNDATION,PLAYERB"
"8,10,18,12,Shadow,FOUNDATION,PLAYERC"
"3,9,12,12,Shadow,FOUNDATION,PLAYERD"
"1,6,7,12,Shadow,FOUNDATION,PLAYERE"
"5,8,13,12,Shadow,MASTER,PLAYERA"
"4,8,12,12,Shadow,MASTER,PLAYERB"
"6,8,14,12,Shadow,MASTER,PLAYERC"
"8,8,16,12,Shadow,MASTER,PLAYERD"
"0,4,4,12,Shadow,MASTER,PLAYERE"
"5,6,11,12,Shadow,MASTER,PLAYERF"
"5,4,9,12,Sharks,ACADEMY,PLAYERA"
"3,10,13,12,Sharks,ACADEMY,PLAYERB"
"2,5,7,12,Sharks,ACADEMY,PLAYERC"
"3,7,10,12,Sharks,ACADEMY,PLAYERD"
"5,3,8,12,Sharks,ACADEMY,PLAYERE"
"7,4,11,12,Sharks,ACADEMY,PLAYERF"
"1,3,4,12,Sharks,ACADEMY,PLAYERG"
"2,7,9,12,Sharks,ACADEMY,PLAYERH"
"6,1,7,12,Sharks,CHAMPION,PLAYERA"
"12,9,21,12,Sharks,CHAMPION,PLAYERB"
"7,12,19,12,Sharks,CHAMPION,PLAYERC"
"2,13,15,12,Sharks,CHAMPION,PLAYERD"
"3,8,11,12,Sharks,CHAMPION,PLAYERE"
"0,2,2,12,Sharks,CHAMPION,PLAYERF"
"2,0,2,12,Sharks,CHAMPION,PLAYERG"
"0,7,7,12,Sharks,CHAMPION,PLAYERH"
"6,7,13,12,Sharks,FOUNDATION,PLAYERA"
"6,1,7,12,Sharks,FOUNDATION,PLAYERB"
"0,2,2,12,Sharks,FOUNDATION,PLAYERC"
"2,7,9,12,Sharks,FOUNDATION,PLAYERD"
"2,7,9,12,Sharks,FOUNDATION,PLAYERE"
"0,2,2,12,Sharks,FOUNDATION,PLAYERF"
"2,1,3,12,Sharks,FOUNDATION,PLAYERG"
"2,4,6,12,Sharks,FOUNDATION,PLAYERH"
"7,10,17,12,Sharks,MASTER,PLAYERA"
"10,7,17,12,Sharks,MASTER,PLAYERB"
"4,5,9,12,Sharks,MASTER,PLAYERC"
"0,9,9,12,Sharks,MASTER,PLAYERD"
"2,4,6,12,Sharks,MASTER,PLAYERE"
"6,4,10,12,Sharks,MASTER,PLAYERF"
"1,3,4,12,Sharks,MASTER,PLAYERG"
"6,3,9,12,Spartans,ACADEMY,PLAYERA"
"8,2,10,12,Spartans,ACADEMY,PLAYERB"
"4,4,8,12,Spartans,ACADEMY,PLAYERC"
"3,10,13,12,Spartans,ACADEMY,PLAYERD"
"1,8,9,12,Spartans,ACADEMY,PLAYERE"
"11,5,16,12,Spartans,ACADEMY,PLAYERF"
"3,10,13,12,Spartans,ACADEMY,PLAYERG"
"0,11,11,12,Spartans,CHAMPION,PLAYERA"
"5,6,11,12,Spartans,CHAMPION,PLAYERB"
"11,3,14,12,Spartans,CHAMPION,PLAYERC"
"0,11,11,12,Spartans,CHAMPION,PLAYERD"
"1,11,12,12,Spartans,CHAMPION,PLAYERE"
"10,0,10,12,Spartans,CHAMPION,PLAYERF"
"5,0,5,12,Spartans,CHAMPION,PLAYERG"
"0,3,3,12,Spartans,CHAMPION,PLAYERH"
"4,8,12,12,Spartans,MASTER,PLAYERA"
"5,4,9,12,Spartans,MASTER,PLAYERB"
"3,8,11,12,Spartans,MASTER,PLAYERC"
"7,9,16,12,Spartans,MASTER,PLAYERD"
"2,7,9,12,Spartans,MASTER,PLAYERE"
"4,6,10,12,Spartans,MASTER,PLAYERF"
"3,0,3,12,Spartans,MASTER,PLAYERG"
"2,7,9,12,Spartans,PREMIER,PLAYERA"
"1,6,7,12,Spartans,PREMIER,PLAYERB"
"3,4,7,12,Spartans,PREMIER,PLAYERC"
"2,4,6,12,Spartans,PREMIER,PLAYERD"
"5,5,10,12,Spartans,PREMIER,PLAYERE"
"5,1,6,12,Spartans,PREMIER,PLAYERF"
"2,6,8,12,Spectre,ACADEMY,PLAYERA"
"10,4,14,12,Spectre,ACADEMY,PLAYERB"
"2,5,7,12,Spectre,ACADEMY,PLAYERC"
"2,8,10,12,Spectre,ACADEMY,PLAYERD"
"3,7,10,12,Spectre,ACADEMY,PLAYERE"
"6,5,11,12,Spectre,ACADEMY,PLAYERF"
"3,6,9,12,Spectre,ACADEMY,PLAYERG"
"0,1,1,12,Spectre,ACADEMY,PLAYERH"
"6,5,11,12,Spectre,CHAMPION,PLAYERA"
"0,7,7,12,Spectre,CHAMPION,PLAYERB"
"4,7,11,12,Spectre,CHAMPION,PLAYERC"
"1,6,7,12,Spectre,CHAMPION,PLAYERD"
"2,7,9,12,Spectre,CHAMPION,PLAYERE"
"6,3,9,12,Spectre,CHAMPION,PLAYERF"
"5,1,6,12,Spectre,CHAMPION,PLAYERG"
"4,6,10,12,Spectre,CHAMPION,PLAYERH"
"2,5,7,12,Spectre,FOUNDATION,PLAYERA"
"1,5,6,12,Spectre,FOUNDATION,PLAYERB"
"3,4,7,12,Spectre,FOUNDATION,PLAYERC"
"8,4,12,12,Spectre,FOUNDATION,PLAYERD"
"5,7,12,12,Spectre,FOUNDATION,PLAYERE"
"1,5,6,12,Spectre,FOUNDATION,PLAYERF"
"1,1,2,12,Spectre,FOUNDATION,PLAYERG"
"1,2,3,12,Spectre,FOUNDATION,PLAYERH"
"9,6,15,12,Spectre,MASTER,PLAYERA"
"8,8,16,12,Spectre,MASTER,PLAYERB"
"2,6,8,12,Spectre,MASTER,PLAYERC"
"4,7,11,12,Spectre,MASTER,PLAYERD"
"0,3,3,12,Spectre,MASTER,PLAYERE"
"2,7,9,12,Spectre,MASTER,PLAYERF"
"5,6,11,12,Spectre,MASTER,PLAYERG"
"6,2,8,12,Tyrants,ACADEMY,PLAYERA"
"3,9,12,12,Tyrants,ACADEMY,PLAYERB"
"2,2,4,12,Tyrants,ACADEMY,PLAYERC"
"5,5,10,12,Tyrants,ACADEMY,PLAYERD"
"4,9,13,12,Tyrants,ACADEMY,PLAYERE"
"3,9,12,12,Tyrants,ACADEMY,PLAYERF"
"0,2,2,12,Tyrants,ACADEMY,PLAYERG"
"5,4,9,12,Tyrants,ACADEMY,PLAYERH"
"3,4,7,12,Tyrants,CHAMPION,PLAYERA"
"7,6,13,12,Tyrants,CHAMPION,PLAYERB"
"3,2,5,12,Tyrants,CHAMPION,PLAYERC"
"2,10,12,12,Tyrants,CHAMPION,PLAYERD"
"3,5,8,12,Tyrants,CHAMPION,PLAYERE"
"7,9,16,12,Tyrants,CHAMPION,PLAYERF"
"5,6,11,12,Tyrants,CHAMPION,PLAYERG"
"7,9,16,12,Tyrants,MASTER,PLAYERA"
"5,9,14,12,Tyrants,MASTER,PLAYERB"
"2,7,9,12,Tyrants,MASTER,PLAYERC"
"2,5,7,12,Tyrants,MASTER,PLAYERD"
"6,5,11,12,Tyrants,MASTER,PLAYERE"
"4,6,10,12,Tyrants,MASTER,PLAYERF"
"2,1,3,12,Tyrants,MASTER,PLAYERG"
"8,9,17,12,Tyrants,PREMIER,PLAYERA"
"10,11,21,12,Tyrants,PREMIER,PLAYERB"
"2,6,8,12,Tyrants,PREMIER,PLAYERC"
"1,4,5,12,Tyrants,PREMIER,PLAYERD"
"0,4,4,12,Tyrants,PREMIER,PLAYERE"
"8,3,11,12,Wizards,ACADEMY,PLAYERA"
"0,2,2,12,Wizards,ACADEMY,PLAYERB"
"8,3,11,12,Wizards,ACADEMY,PLAYERC"
"8,1,9,12,Wizards,ACADEMY,PLAYERD"
"1,10,11,12,Wizards,ACADEMY,PLAYERE"
"0,9,9,12,Wizards,ACADEMY,PLAYERF"
"2,7,9,12,Wizards,ACADEMY,PLAYERG"
"2,7,9,12,Wizards,ACADEMY,PLAYERH"
"9,5,14,12,Wizards,CHAMPION,PLAYERA"
"4,10,14,12,Wizards,CHAMPION,PLAYERB"
"3,1,4,12,Wizards,CHAMPION,PLAYERC"
"0,2,2,12,Wizards,CHAMPION,PLAYERD"
"4,9,13,12,Wizards,CHAMPION,PLAYERE"
"10,3,13,12,Wizards,CHAMPION,PLAYERF"
"3,11,14,12,Wizards,CHAMPION,PLAYERG"
"3,4,7,12,Wizards,CHAMPION,PLAYERH"
"0,2,2,12,Wizards,FOUNDATION,PLAYERA"
"3,6,9,12,Wizards,FOUNDATION,PLAYERB"
"5,6,11,12,Wizards,FOUNDATION,PLAYERC"
"5,5,10,12,Wizards,FOUNDATION,PLAYERD"
"3,6,9,12,Wizards,FOUNDATION,PLAYERE"
"4,2,6,12,Wizards,FOUNDATION,PLAYERF"
"1,3,4,12,Wizards,FOUNDATION,PLAYERG"
"5,4,9,12,Wizards,MASTER,PLAYERA"
"4,6,10,12,Wizards,MASTER,PLAYERB"
"4,8,12,12,Wizards,MASTER,PLAYERC"
"7,9,16,12,Wizards,MASTER,PLAYERD"
"6,8,14,12,Wizards,MASTER,PLAYERF"
"2,10,12,12,Wizards,MASTER,PLAYERG"
"3,3,6,12,Wolves,ACADEMY,PLAYERA"
"3,6,9,12,Wolves,ACADEMY,PLAYERB"
"9,6,15,12,Wolves,ACADEMY,PLAYERC"
"2,10,12,12,Wolves,ACADEMY,PLAYERD"
"9,6,15,12,Wolves,ACADEMY,PLAYERE"
"0,8,8,12,Wolves,ACADEMY,PLAYERF"
"2,3,5,12,Wolves,ACADEMY,PLAYERG"
"9,5,14,12,Wolves,CHAMPION,PLAYERA"
"5,8,13,12,Wolves,CHAMPION,PLAYERB"
"6,6,12,12,Wolves,CHAMPION,PLAYERC"
"6,9,15,12,Wolves,CHAMPION,PLAYERD"
"1,4,5,12,Wolves,CHAMPION,PLAYERE"
"3,6,9,12,Wolves,CHAMPION,PLAYERF"
"0,3,3,12,Wolves,CHAMPION,PLAYERG"
"2,1,3,12,Wolves,CHAMPION,PLAYERH"
"4,6,10,12,Wolves,FOUNDATION,PLAYERA"
"1,1,2,12,Wolves,FOUNDATION,PLAYERB"
"4,5,9,12,Wolves,FOUNDATION,PLAYERC"
"5,4,9,12,Wolves,FOUNDATION,PLAYERD"
"2,4,6,12,Wolves,FOUNDATION,PLAYERE"
"1,4,5,12,Wolves,FOUNDATION,PLAYERF"
"3,6,9,12,Wolves,FOUNDATION,PLAYERG"
"12,6,18,12,Wolves,MASTER,PLAYERA"
"5,10,15,12,Wolves,MASTER,PLAYERB"
"3,4,7,12,Wolves,MASTER,PLAYERC"
"0,4,4,12,Wolves,MASTER,PLAYERD"
"1,11,12,12,Wolves,MASTER,PLAYERE"
"0,4,4,12,Wolves,MASTER,PLAYERF"
"11,3,14,12,Wolves,MASTER,PLAYERG"
"2,0,2,-17,Aviators,ACADEMY,PLAYERE"
"1,0,1,-17,Aviators,ACADEMY,PLAYERF"
"1,0,1,-17,Aviators,ACADEMY,PLAYERH"
"0,3,3,-17,Aviators,MASTER,PLAYERA"
"1,3,4,-17,Aviators,MASTER,PLAYERB"
"1,1,2,-17,Aviators,MASTER,PLAYERC"
"0,3,3,-17,Aviators,MASTER,PLAYERD"
"0,2,2,-17,Aviators,PREMIER,PLAYERA"
"0,2,2,-17,Aviators,PREMIER,PLAYERB"
"0,2,2,-17,Aviators,PREMIER,PLAYERC"
"3,0,3,-17,Bears,ACADEMY,PLAYERC"
"3,0,3,-17,Bears,ACADEMY,PLAYERF"
"0,1,1,-17,Bears,MASTER,PLAYERA"
"0,1,1,-17,Bears,MASTER,PLAYERB"
"0,1,1,-17,Bears,MASTER,PLAYERD"
"0,2,2,-17,Blizzard,CHAMPION,PLAYERB"
"0,2,2,-17,Blizzard,CHAMPION,PLAYERD"
"0,2,2,-17,Blizzard,CHAMPION,PLAYERE"
"0,1,1,-17,Blizzard,MASTER,PLAYERA"
"0,1,1,-17,Blizzard,MASTER,PLAYERB"
"0,1,1,-17,Blizzard,MASTER,PLAYERD"
"3,3,6,-17,Bulls,ACADEMY,PLAYERA"
"3,0,3,-17,Bulls,ACADEMY,PLAYERC"
"0,3,3,-17,Bulls,ACADEMY,PLAYERD"
"0,3,3,-17,Bulls,ACADEMY,PLAYERF"
"0,3,3,-17,Bulls,CHAMPION,PLAYERA"
"2,3,5,-17,Bulls,CHAMPION,PLAYERC"
"1,0,1,-17,Bulls,CHAMPION,PLAYERE"
"1,3,4,-17,Bulls,CHAMPION,PLAYERF"
"2,1,3,-17,Bulls,MASTER,PLAYERB"
"2,1,3,-17,Bulls,MASTER,PLAYERC"
"0,1,1,-17,Bulls,MASTER,PLAYERD"
"2,2,4,-17,Bulls,PREMIER,PLAYERA"
"2,2,4,-17,Bulls,PREMIER,PLAYERB"
"0,2,2,-17,Bulls,PREMIER,PLAYERC"
"2,0,2,-17,Comets,ACADEMY,PLAYERB"
"2,0,2,-17,Comets,ACADEMY,PLAYERC"
"2,0,2,-17,Comets,FOUNDATION,PLAYERA"
"0,1,1,-17,Comets,FOUNDATION,PLAYERB"
"2,1,3,-17,Comets,FOUNDATION,PLAYERC"
"0,1,1,-17,Comets,FOUNDATION,PLAYERF"
"1,0,1,-17,Comets,MASTER,PLAYERB"
"1,0,1,-17,Comets,MASTER,PLAYERD"
"2,0,2,-17,Comets,MASTER,PLAYERG"
"0,1,1,-17,Demolition,ACADEMY,PLAYERB"
"0,1,1,-17,Demolition,ACADEMY,PLAYERC"
"0,1,1,-17,Demolition,ACADEMY,PLAYERD"
"3,2,5,-17,Demolition,CHAMPION,PLAYERB"
"3,2,5,-17,Demolition,CHAMPION,PLAYERC"
"0,2,2,-17,Demolition,CHAMPION,PLAYERD"
"1,1,2,-17,Demolition,FOUNDATION,PLAYERA"
"0,1,1,-17,Demolition,FOUNDATION,PLAYERB"
"0,1,1,-17,Demolition,FOUNDATION,PLAYERC"
"1,1,2,-17,Demolition,FOUNDATION,PLAYERD"
"1,0,1,-17,Dodgers,CHAMPION,PLAYERB"
"1,0,1,-17,Dodgers,CHAMPION,PLAYERD"
"0,1,1,-17,Dodgers,FOUNDATION,PLAYERB"
"0,1,1,-17,Dodgers,FOUNDATION,PLAYERF"
"0,1,1,-17,Dodgers,FOUNDATION,PLAYERG"
"0,3,3,-17,Dodgers,MASTER,PLAYERA"
"1,1,2,-17,Dodgers,MASTER,PLAYERB"
"0,3,3,-17,Dodgers,MASTER,PLAYERE"
"1,2,3,-17,Dodgers,MASTER,PLAYERF"
"0,1,1,-17,Ducks,ACADEMY,PLAYERA"
"0,1,1,-17,Ducks,ACADEMY,PLAYERC"
"0,1,1,-17,Ducks,ACADEMY,PLAYERF"
"0,2,2,-17,Ducks,FOUNDATION,PLAYERA"
"2,2,4,-17,Ducks,FOUNDATION,PLAYERB"
"2,1,3,-17,Ducks,FOUNDATION,PLAYERC"
"0,1,1,-17,Ducks,FOUNDATION,PLAYERE"
"3,3,6,-17,Ducks,MASTER,PLAYERA"
"0,1,1,-17,Ducks,MASTER,PLAYERB"
"3,2,5,-17,Ducks,MASTER,PLAYERC"
"0,3,3,-17,Ducks,MASTER,PLAYERE"
"0,1,1,-17,Eclipse,CHAMPION,PLAYERA"
"0,1,1,-17,Eclipse,CHAMPION,PLAYERC"
"0,1,1,-17,Eclipse,CHAMPION,PLAYERG"
"1,1,2,-17,Elite,ACADEMY,PLAYERA"
"0,1,1,-17,Elite,ACADEMY,PLAYERB"
"1,1,2,-17,Elite,ACADEMY,PLAYERD"
"0,1,1,-17,Elite,CHAMPION,PLAYERA"
"0,1,1,-17,Elite,CHAMPION,PLAYERC"
"0,1,1,-17,Elite,CHAMPION,PLAYERD"
"2,0,2,-17,Express,ACADEMY,PLAYERA"
"2,0,2,-17,Express,ACADEMY,PLAYERC"
"1,0,1,-17,Express,MASTER,PLAYERA"
"1,0,1,-17,Express,MASTER,PLAYERF"
"1,0,1,-17,Express,PREMIER,PLAYERB"
"1,0,1,-17,Express,PREMIER,PLAYERC"
"1,0,1,-17,Flames,ACADEMY,PLAYERB"
"1,0,1,-17,Flames,ACADEMY,PLAYERD"
"1,0,1,-17,Flames,ACADEMY,PLAYERE"
"3,0,3,-17,Flames,CHAMPION,PLAYERB"
"1,0,1,-17,Flames,CHAMPION,PLAYERD"
"2,0,2,-17,Flames,CHAMPION,PLAYERE"
"0,2,2,-17,Flames,MASTER,PLAYERA"
"0,2,2,-17,Flames,MASTER,PLAYERB"
"2,0,2,-17,Flames,MASTER,PLAYERD"
"2,2,4,-17,Flames,MASTER,PLAYERF"
"0,2,2,-17,Foxes,ACADEMY,PLAYERA"
"0,2,2,-17,Foxes,ACADEMY,PLAYERB"
"0,2,2,-17,Foxes,ACADEMY,PLAYERD"
"0,1,1,-17,Foxes,CHAMPION,PLAYERB"
"0,1,1,-17,Foxes,CHAMPION,PLAYERC"
"0,1,1,-17,Foxes,CHAMPION,PLAYERD"
"1,0,1,-17,Foxes,MASTER,PLAYERA"
"0,1,1,-17,Foxes,MASTER,PLAYERB"
"0,1,1,-17,Foxes,MASTER,PLAYERC"
"1,0,1,-17,Foxes,MASTER,PLAYERD"
"0,1,1,-17,Foxes,MASTER,PLAYERF"
"2,0,2,-17,Hawks,ACADEMY,PLAYERB"
"2,0,2,-17,Hawks,ACADEMY,PLAYERC"
"0,3,3,-17,Hawks,CHAMPION,PLAYERA"
"0,2,2,-17,Hawks,CHAMPION,PLAYERB"
"2,2,4,-17,Hawks,CHAMPION,PLAYERC"
"2,2,4,-17,Hawks,CHAMPION,PLAYERG"
"1,0,1,-17,Hawks,MASTER,PLAYERB"
"1,0,1,-17,Hawks,MASTER,PLAYERE"
"1,0,1,-17,Hive,CHAMPION,PLAYERB"
"1,0,1,-17,Hive,CHAMPION,PLAYERF"
"1,0,1,-17,Hive,PREMIER,PLAYERB"
"1,0,1,-17,Hive,PREMIER,PLAYERF"
"0,1,1,-17,Hurricanes,ACADEMY,PLAYERA"
"0,1,1,-17,Hurricanes,ACADEMY,PLAYERB"
"0,1,1,-17,Hurricanes,ACADEMY,PLAYERD"
"0,3,3,-17,Hurricanes,CHAMPION,PLAYERC"
"0,3,3,-17,Hurricanes,CHAMPION,PLAYERD"
"0,3,3,-17,Hurricanes,CHAMPION,PLAYERF"
"2,0,2,-17,Hurricanes,MASTER,PLAYERC"
"2,0,2,-17,Hurricanes,MASTER,PLAYERD"
"2,0,2,-17,Hurricanes,PREMIER,PLAYERA"
"2,0,2,-17,Hurricanes,PREMIER,PLAYERF"
"3,3,6,-17,Jets,ACADEMY,PLAYERA"
"3,3,6,-17,Jets,ACADEMY,PLAYERB"
"0,3,3,-17,Jets,ACADEMY,PLAYERC"
"0,3,3,-17,Jets,CHAMPION,PLAYERA"
"0,3,3,-17,Jets,CHAMPION,PLAYERC"
"0,3,3,-17,Jets,CHAMPION,PLAYERE"
"1,0,1,-17,Jets,MASTER,PLAYERA"
"2,0,2,-17,Jets,MASTER,PLAYERC"
"3,0,3,-17,Jets,MASTER,PLAYERF"
"1,0,1,-17,Jets,MASTER,PLAYERG"
"0,1,1,-17,Jets,PREMIER,PLAYERA"
"2,1,3,-17,Jets,PREMIER,PLAYERB"
"2,1,3,-17,Jets,PREMIER,PLAYERC"
"0,2,2,-17,Knights,ACADEMY,PLAYERA"
"0,2,2,-17,Knights,ACADEMY,PLAYERC"
"0,2,2,-17,Knights,ACADEMY,PLAYERG"
"0,1,1,-17,Knights,CHAMPION,PLAYERA"
"0,1,1,-17,Knights,CHAMPION,PLAYERC"
"0,1,1,-17,Knights,CHAMPION,PLAYERD"
"1,0,1,-17,Knights,MASTER,PLAYERB"
"1,0,1,-17,Knights,MASTER,PLAYERC"
"0,1,1,-17,Knights,PREMIER,PLAYERB"
"0,1,1,-17,Knights,PREMIER,PLAYERC"
"0,1,1,-17,Knights,PREMIER,PLAYERE"
"0,3,3,-17,Lightning,ACADEMY,PLAYERA"
"0,3,3,-17,Lightning,ACADEMY,PLAYERC"
"0,3,3,-17,Lightning,ACADEMY,PLAYERE"
"3,0,3,-17,Lightning,CHAMPION,PLAYERC"
"3,0,3,-17,Lightning,CHAMPION,PLAYERE"
"0,3,3,-17,Lightning,MASTER,PLAYERA"
"0,3,3,-17,Lightning,MASTER,PLAYERB"
"0,3,3,-17,Lightning,MASTER,PLAYERC"
"0,3,3,-17,Outlaws,ACADEMY,PLAYERB"
"0,1,1,-17,Outlaws,ACADEMY,PLAYERD"
"0,3,3,-17,Outlaws,ACADEMY,PLAYERE"
"0,3,3,-17,Outlaws,ACADEMY,PLAYERF"
"0,1,1,-17,Outlaws,CHAMPION,PLAYERA"
"1,1,2,-17,Outlaws,CHAMPION,PLAYERB"
"1,1,2,-17,Outlaws,CHAMPION,PLAYERC"
"0,1,1,-17,Outlaws,MASTER,PLAYERA"
"3,0,3,-17,Outlaws,MASTER,PLAYERB"
"3,1,4,-17,Outlaws,MASTER,PLAYERE"
"0,1,1,-17,Outlaws,MASTER,PLAYERF"
"1,0,1,-17,Outlaws,PREMIER,PLAYERA"
"1,0,1,-17,Outlaws,PREMIER,PLAYERB"
"1,2,3,-17,Pandas,ACADEMY,PLAYERA"
"0,2,2,-17,Pandas,ACADEMY,PLAYERC"
"1,2,3,-17,Pandas,ACADEMY,PLAYERE"
"1,1,2,-17,Pandas,CHAMPION,PLAYERA"
"1,1,2,-17,Pandas,CHAMPION,PLAYERB"
"0,1,1,-17,Pandas,CHAMPION,PLAYERE"
"0,1,1,-17,Pandas,MASTER,PLAYERB"
"0,1,1,-17,Pandas,MASTER,PLAYERC"
"0,1,1,-17,Pandas,MASTER,PLAYERD"
"0,1,1,-17,Pandas,PREMIER,PLAYERA"
"0,1,1,-17,Pandas,PREMIER,PLAYERB"
"0,1,1,-17,Pandas,PREMIER,PLAYERC"
"0,2,2,-17,Pirates,CHAMPION,PLAYERA"
"0,1,1,-17,Pirates,CHAMPION,PLAYERC"
"0,1,1,-17,Pirates,CHAMPION,PLAYERD"
"0,1,1,-17,Pirates,CHAMPION,PLAYERE"
"0,1,1,-17,Pirates,CHAMPION,PLAYERF"
"1,0,1,-17,Pirates,FOUNDATION,PLAYERA"
"1,0,1,-17,Pirates,FOUNDATION,PLAYERB"
"1,1,2,-17,Pirates,FOUNDATION,PLAYERC"
"0,2,2,-17,Pirates,FOUNDATION,PLAYERD"
"0,1,1,-17,Pirates,FOUNDATION,PLAYERE"
"0,2,2,-17,Pirates,FOUNDATION,PLAYERF"
"1,0,1,-17,Puffins,ACADEMY,PLAYERA"
"1,0,1,-17,Puffins,ACADEMY,PLAYERD"
"3,1,4,-17,Puffins,CHAMPION,PLAYERA"
"3,1,4,-17,Puffins,CHAMPION,PLAYERB"
"0,1,1,-17,Puffins,CHAMPION,PLAYERD"
"0,2,2,-17,Puffins,FOUNDATION,PLAYERA"
"0,2,2,-17,Puffins,FOUNDATION,PLAYERC"
"0,2,2,-17,Puffins,FOUNDATION,PLAYERD"
"0,1,1,-17,Puffins,MASTER,PLAYERC"
"0,1,1,-17,Puffins,MASTER,PLAYERE"
"0,1,1,-17,Puffins,MASTER,PLAYERH"
"0,2,2,-17,Rhinos,PREMIER,PLAYERA"
"2,2,4,-17,Rhinos,PREMIER,PLAYERB"
"2,2,4,-17,Rhinos,PREMIER,PLAYERC"
"1,1,2,-17,Sabres,ACADEMY,PLAYERA"
"0,1,1,-17,Sabres,ACADEMY,PLAYERD"
"1,1,2,-17,Sabres,ACADEMY,PLAYERE"
"0,2,2,-17,Sabres,CHAMPION,PLAYERC"
"2,2,4,-17,Sabres,CHAMPION,PLAYERE"
"2,2,4,-17,Sabres,CHAMPION,PLAYERG"
"1,0,1,-17,Sabres,FOUNDATION,PLAYERA"
"0,1,1,-17,Sabres,FOUNDATION,PLAYERB"
"1,1,2,-17,Sabres,FOUNDATION,PLAYERC"
"1,0,1,-17,Sabres,FOUNDATION,PLAYERD"
"1,1,2,-17,Sabres,FOUNDATION,PLAYERE"
"1,1,2,-17,Sabres,MASTER,PLAYERC"
"1,1,2,-17,Sabres,MASTER,PLAYERE"
"0,1,1,-17,Sabres,MASTER,PLAYERG"
"1,0,1,-17,Shadow,ACADEMY,PLAYERA"
"1,0,1,-17,Shadow,ACADEMY,PLAYERD"
"1,1,2,-17,Shadow,CHAMPION,PLAYERA"
"0,1,1,-17,Shadow,CHAMPION,PLAYERB"
"1,1,2,-17,Shadow,CHAMPION,PLAYERD"
"3,0,3,-17,Shadow,MASTER,PLAYERA"
"3,0,3,-17,Shadow,MASTER,PLAYERD"
"1,1,2,-17,Shadow,PREMIER,PLAYERA"
"1,1,2,-17,Shadow,PREMIER,PLAYERB"
"0,1,1,-17,Shadow,PREMIER,PLAYERC"
"0,1,1,-17,Sharks,ACADEMY,PLAYERC"
"1,1,2,-17,Sharks,ACADEMY,PLAYERD"
"1,1,2,-17,Sharks,ACADEMY,PLAYERE"
"2,0,2,-17,Sharks,FOUNDATION,PLAYERA"
"2,0,2,-17,Sharks,FOUNDATION,PLAYERE"
"0,2,2,-17,Sharks,MASTER,PLAYERA"
"0,1,1,-17,Sharks,MASTER,PLAYERC"
"0,2,2,-17,Sharks,MASTER,PLAYERD"
"0,1,1,-17,Sharks,MASTER,PLAYERF"
