"name,salary,sprocket_player_id,member_id,skill_group,franchise,Franchise Staff Position,slot,current_scrim_points,Eligible Until"
"Zapados,12.5,1408,1433,Academy League,FP,NA,NONE,0,Not Eligible"
"Zelderp,8.5,1409,1434,Foundation League,FP,NA,NONE,0,Not Eligible"
"Zembrow,10.5,1410,1435,Academy League,FP,NA,NONE,0,Not Eligible"
"Zero_Azrith,8.5,1411,1436,Foundation League,FP,NA,NONE,0,Not Eligible"
"Zinga,15.5,1412,1437,Master League,FP,NA,NONE,0,Not Eligible"
"Zittam,13.5,1413,1438,Champion League,FP,NA,NONE,0,Not Eligible"
"ZombieJC,13.5,1414,1439,Champion League,FP,NA,NONE,0,Not Eligible"
"ZupaTr00pa,13.0,1415,1440,Champion League,FP,NA,NONE,0,Not Eligible"
"robotman321,14.5,1416,1441,Champion League,FP,NA,NONE,0,Not Eligible"
"Steez,20.0,1417,1442,Premier League,Knights,NA,PLAYERA,10,Not Eligible"
"Jtips,17.5,1418,1443,Master League,FP,NA,NONE,0,Not Eligible"
"Worcestershire 40k,6.0,1419,1444,Foundation League,FP,NA,NONE,0,Not Eligible"
"Thermal,18.0,1420,1445,Premier League,FP,NA,NONE,0,Not Eligible"
"Blackwing,7.0,1421,1446,Foundation League,FP,NA,NONE,0,Not Eligible"
"Zakaronincheese,11.0,1422,1447,Academy League,FP,NA,NONE,0,Not Eligible"
"Tee Dubby,11.0,1423,1448,Academy League,FP,NA,NONE,0,Not Eligible"
"PlayingWolves,15.5,1424,1449,Master League,FP,NA,NONE,0,Not Eligible"
"Canadiyan,20.0,1425,1450,Premier League,Pend,NA,NONE,0,Not Eligible"
"Eclipse,17.0,1426,1451,Master League,FP,NA,NONE,0,Not Eligible"
"Kourses,15.5,1427,1452,Master League,FP,NA,NONE,0,Not Eligible"
"invertedshooter,15.0,1428,1453,Champion League,FP,NA,NONE,0,Not Eligible"
"KnightFire,12.0,1429,1454,Academy League,FP,NA,NONE,0,Not Eligible"
"Motion,16.5,1430,1455,Master League,FP,NA,NONE,0,Not Eligible"
"ZekersRL,16.0,1431,1456,Master League,FP,NA,NONE,0,Not Eligible"
"zach.,13.0,1432,1457,Champion League,FP,NA,NONE,0,Not Eligible"
"HUDx,13.0,1433,1458,Champion League,FP,NA,NONE,0,Not Eligible"
"alex.,18.5,1434,1459,Premier League,FP,NA,PLAYERB,0,Not Eligible"
"SADik_CAT,19.0,1435,1460,Premier League,FP,NA,NONE,0,Not Eligible"
"AHammeredHamster,12.0,1436,1461,Academy League,FP,NA,NONE,0,Not Eligible"
"Snugglable,17.0,1437,1462,Master League,FP,NA,NONE,0,Not Eligible"
"ArrSin,10.5,1438,1463,Academy League,FP,NA,NONE,0,Not Eligible"
"ShuTingYu,16.0,1439,1464,Master League,FP,NA,NONE,0,Not Eligible"
"dv2890,15.0,1440,1465,Champion League,Bulls,NA,PLAYERE,0,Not Eligible"
"Vague,14.0,1441,1466,Champion League,FP,NA,NONE,0,Not Eligible"
"flamethrowr,17.5,1442,1467,Master League,Wizards,NA,PLAYERC,0,Not Eligible"
"FLAG-,14.0,1443,1468,Champion League,FP,NA,NONE,0,Not Eligible"
"Zeta,15.0,1444,1469,Champion League,FA,NA,NONE,0,Not Eligible"
"Tubaliciouzz,17.0,1445,1470,Master League,FP,NA,NONE,0,Not Eligible"
"NaCL (Salt),14.0,1446,1471,Champion League,FP,NA,NONE,0,Not Eligible"
"barkley cheddar,12.0,1447,1472,Academy League,FP,NA,NONE,0,Not Eligible"
"Big Buck Gnasty,6.0,1448,1473,Foundation League,FP,NA,NONE,0,Not Eligible"
"Term,11.0,1449,1474,Academy League,Hawks,NA,PLAYERD,0,Not Eligible"
"Subaru_Power_,16.0,1450,1475,Master League,FP,NA,NONE,0,Not Eligible"
"Matt Albert,10.5,1451,1476,Academy League,FP,NA,NONE,0,Not Eligible"
"Poppa Woody,9.5,1452,1477,Foundation League,FP,NA,NONE,0,Not Eligible"
"PANDAmazing,16.5,1453,1478,Master League,FP,NA,NONE,0,Not Eligible"
"EternalJinx,17.0,1454,1479,Master League,Pend,NA,NONE,0,Not Eligible"
"Zorkk,19.0,1455,1480,Premier League,FP,NA,NONE,0,Not Eligible"
"BitsOBacon,12.5,1456,1481,Academy League,FP,NA,NONE,0,Not Eligible"
"Fluffythunda,14.0,1457,1482,Champion League,FP,NA,NONE,0,Not Eligible"
"Vision.,18.5,1458,1483,Premier League,FP,NA,NONE,0,Not Eligible"
"Wildcat,15.5,1459,1484,Master League,FP,NA,NONE,0,Not Eligible"
"ryryboltwrap,13.0,1460,1485,Champion League,FP,NA,NONE,0,Not Eligible"
"AaJ,16.0,1461,1486,Master League,FP,NA,NONE,0,Not Eligible"
"Charliebee,14.0,1462,1487,Champion League,FP,NA,NONE,0,Not Eligible"
"Ryu,19.5,1463,1488,Premier League,FP,NA,NONE,0,Not Eligible"
"Lil Shaq,14.5,1464,1489,Champion League,FP,NA,NONE,0,Not Eligible"
"KingDufff,14.5,1465,1490,Champion League,Ducks,Assistant General Manager,PLAYERB,0,Not Eligible"
"Deathnnan,10.5,1466,1491,Academy League,Sharks,Assistant General Manager,PLAYERB,0,Not Eligible"
"Komet,14.5,1467,1492,Champion League,FP,NA,NONE,0,Not Eligible"
"Kovalchuk,16.0,1468,1493,Master League,FP,NA,PLAYERE,0,Not Eligible"
"SNEAK,11.0,1469,1494,Academy League,FP,NA,PLAYERC,0,Not Eligible"
"Squanchy,17.0,1470,1495,Master League,FP,NA,NONE,0,Not Eligible"
"Zuberite,19.0,1471,1496,Premier League,FP,NA,NONE,0,Not Eligible"
"Thunder,19.5,1472,1497,Premier League,Bears,NA,PLAYERC,0,Not Eligible"
"BigRedPlasticCup,13.0,1473,1498,Champion League,FP,NA,NONE,0,Not Eligible"
"garcia_reid,11.5,1474,1499,Academy League,FP,NA,NONE,0,Not Eligible"
"JDaaab,19.5,1475,1500,Premier League,FP,NA,NONE,0,Not Eligible"
"Mr_Bigglez,12.5,1476,1501,Academy League,FP,NA,NONE,0,Not Eligible"
"Recede,14.5,1477,1502,Champion League,FP,NA,NONE,0,Not Eligible"
"J3sta,14.0,1478,1503,Champion League,FP,NA,NONE,0,Not Eligible"
"Kahlyde,17.5,1479,1504,Master League,FP,NA,NONE,0,Not Eligible"
"Minty,16.0,1480,1505,Master League,FP,NA,NONE,0,Not Eligible"
"Rebel,15.5,1481,1506,Master League,FA,NA,NONE,0,Not Eligible"
"Wardog,10.5,1482,1507,Academy League,FP,NA,NONE,0,Not Eligible"
"Nox__rl,16.0,1483,1508,Master League,FP,NA,NONE,0,Not Eligible"
"Christian,11.5,1484,1509,Academy League,FP,NA,NONE,0,Not Eligible"
"Dave,12.5,1485,1510,Academy League,FP,NA,NONE,0,Not Eligible"
"Blackhawk,13.0,1486,1511,Champion League,FP,NA,NONE,0,Not Eligible"
"Zrora,14.0,1487,1512,Champion League,FP,NA,NONE,0,Not Eligible"
"Matty-Ice2110,13.5,1488,1513,Champion League,FP,NA,NONE,0,Not Eligible"
"Donnelly,16.5,1489,1514,Master League,FP,NA,NONE,0,Not Eligible"
"ImFocus,13.5,1490,1516,Champion League,FP,NA,NONE,0,Not Eligible"
"distant,19.0,1491,1517,Premier League,Spartans,NA,PLAYERA,30,10 Dec 2025"
"Kravenz,9.5,1492,1518,Foundation League,FP,NA,NONE,0,Not Eligible"
"Grimm,13.0,1493,1519,Champion League,FP,NA,NONE,0,Not Eligible"
"Audacity,9.5,1494,1520,Foundation League,FP,NA,NONE,0,Not Eligible"
"Clay,12.0,1495,1521,Academy League,FP,NA,NONE,0,Not Eligible"
"donovan,15.5,1496,1522,Master League,Foxes,NA,NONE,0,Not Eligible"
"Fluhmingo,11.5,1497,1523,Academy League,FP,NA,NONE,0,Not Eligible"
"DG Potatoes,11.5,1498,1524,Academy League,FP,NA,NONE,0,Not Eligible"
"Gratz,18.0,1499,1525,Premier League,Blizzard,NA,PLAYERG,0,Not Eligible"
"Neek,14.5,1500,1526,Champion League,FP,NA,NONE,0,Not Eligible"
"PapaDole,13.5,1501,1527,Champion League,FP,NA,NONE,0,Not Eligible"
"Tanji,9.5,1502,1528,Foundation League,FP,NA,NONE,0,Not Eligible"
"Cathexis,10.5,1503,1529,Academy League,FP,NA,NONE,0,Not Eligible"
"Ashamed,12.5,1504,1530,Academy League,FP,NA,NONE,0,Not Eligible"
"Azulite,12.5,1505,1531,Academy League,FP,NA,NONE,0,Not Eligible"
"Rai,16.5,1506,1532,Master League,FP,NA,NONE,0,Not Eligible"
"RagingSilence,6.5,1507,1533,Foundation League,FP,NA,NONE,0,Not Eligible"
"Akai,12.5,1508,1534,Academy League,FP,NA,NONE,0,Not Eligible"
"Zeus-,18.5,1509,1535,Premier League,FP,NA,NONE,0,Not Eligible"
"CapsFan,9.0,1510,1536,Foundation League,FP,NA,NONE,0,Not Eligible"
"chadeu,10.5,1511,1541,Academy League,FP,NA,NONE,0,Not Eligible"
"Vandy21,17.0,1512,1542,Premier League,FP,NA,NONE,0,Not Eligible"
"Cheeto,12.0,1513,1543,Academy League,FP,NA,NONE,0,Not Eligible"
"Wii Fit Trainer,11.0,1514,1544,Academy League,FP,NA,NONE,0,Not Eligible"
"Yo Soy Reckless,13.0,1515,1545,Champion League,Sabres,NA,PLAYERF,0,Not Eligible"
"Primetime,11.0,1516,1546,Academy League,FP,NA,NONE,0,Not Eligible"
"Uni,12.0,1517,1547,Academy League,FP,NA,NONE,0,Not Eligible"
"uwuMLEnjoyer,16.5,1518,1548,Master League,Jets,Franchise Manager,PLAYERA,0,Not Eligible"
"Eli,12.5,1519,1549,Academy League,FP,NA,NONE,0,Not Eligible"
"KaptainKillazz,12.0,1520,1550,Academy League,FP,NA,NONE,0,Not Eligible"
"_iEpic,11.0,1521,1551,Academy League,FP,NA,NONE,0,Not Eligible"
"EMAW 328,13.5,1522,1552,Champion League,FP,NA,NONE,0,Not Eligible"
"BillyBrickWall,11.0,1523,1553,Academy League,FP,NA,NONE,0,Not Eligible"
"AspEctZ,7.5,1524,1554,Foundation League,FP,NA,NONE,0,Not Eligible"
"Bingus,14.5,1525,1555,Champion League,FP,NA,NONE,0,Not Eligible"
"Frostevia,15.5,1526,1556,Master League,FP,NA,NONE,0,Not Eligible"
"Derek,14.0,1527,1557,Champion League,FP,NA,NONE,0,Not Eligible"
"FrogDog,14.0,1528,1558,Champion League,FP,NA,NONE,0,Not Eligible"
"HADES,12.5,1529,1559,Academy League,FP,NA,NONE,0,Not Eligible"
"Stan,13.0,1530,1560,Champion League,Express,NA,PLAYERE,0,Not Eligible"
"Abduleon,13.5,1531,1561,Champion League,FP,NA,NONE,0,Not Eligible"
"Flashy,16.0,1532,1562,Master League,FP,NA,NONE,0,Not Eligible"
"Havoc,11.5,1533,1563,Academy League,FP,NA,NONE,0,Not Eligible"
"Ljense,13.5,1534,1564,Champion League,FP,NA,NONE,0,Not Eligible"
"RedWater333,14.5,1535,1565,Champion League,FA,NA,NONE,0,Not Eligible"
"Hippofartamus,11.5,1536,1566,Academy League,FP,NA,NONE,0,Not Eligible"
"ChrisWithaK,19.5,1537,1567,Premier League,FP,NA,NONE,0,Not Eligible"
"Tragic,16.0,1538,1568,Master League,FP,NA,NONE,0,Not Eligible"
"ShawNMusliM,18.0,1539,1569,Premier League,FP,NA,NONE,0,Not Eligible"
"Toby,16.0,1540,1570,Master League,FP,NA,NONE,0,Not Eligible"
"Zed,14.5,1541,1571,Champion League,FP,NA,NONE,0,Not Eligible"
"bledsoe,16.5,1542,1572,Master League,FP,NA,NONE,0,Not Eligible"
"Snoop.,19.0,1543,1573,Premier League,Waivers,NA,NONE,0,Not Eligible"
"A1ANDYx,17.0,1544,1574,Master League,FP,NA,NONE,0,Not Eligible"
"5dollarvodka,15.0,1545,1575,Champion League,FP,NA,NONE,0,Not Eligible"
"Danger,20.0,1546,1576,Premier League,Spartans,Captain,PLAYERB,65,11 Dec 2025"
"Fortnite Folly,19.0,1547,1577,Premier League,FP,NA,NONE,0,Not Eligible"
"GreenGoFantastic,7.5,1548,1578,Foundation League,FP,NA,NONE,0,Not Eligible"
"TRAINS,10.0,1549,1579,Foundation League,FP,NA,NONE,0,Not Eligible"
"Jysn31.,19.0,1550,1580,Premier League,FP,NA,NONE,0,Not Eligible"
"Bye_bye01,12.0,1551,1581,Academy League,FP,NA,NONE,0,Not Eligible"
"zif,14.5,1552,1582,Champion League,FP,NA,NONE,0,Not Eligible"
"Cyanide,15.5,1553,1583,Master League,FP,NA,NONE,0,Not Eligible"
"Ein385,12.5,1554,1584,Academy League,FP,NA,NONE,0,Not Eligible"
"CRiX,13.0,1555,1585,Champion League,FP,NA,NONE,0,Not Eligible"
"Moses,11.5,1556,1586,Academy League,FP,NA,NONE,0,Not Eligible"
"Gristly.,13.5,1557,1587,Champion League,FP,NA,NONE,0,Not Eligible"
"ChiefzRL,15.5,1558,1588,Master League,FP,NA,NONE,0,Not Eligible"
"Guardian,12.5,1559,1589,Academy League,FP,NA,NONE,0,Not Eligible"
"AptFox,13.0,1560,1590,Champion League,Sabres,NA,PLAYERG,0,Not Eligible"
"patrick.,11.5,1561,1591,Academy League,FP,NA,NONE,0,Not Eligible"
"Chad,10.5,1562,1592,Academy League,Pend,NA,NONE,20,Not Eligible"
"Peak,13.0,1563,1593,Champion League,FP,NA,NONE,0,Not Eligible"
"ConfuciusDragon,11.0,1564,1594,Academy League,FP,NA,NONE,0,Not Eligible"
"Don,17.0,1565,1595,Premier League,FP,NA,NONE,0,Not Eligible"
"ants on seadoos,15.5,1566,1596,Master League,FP,NA,PLAYERF,0,Not Eligible"
"cdub,9.0,1567,1597,Foundation League,FP,NA,NONE,0,Not Eligible"
"Debt,16.5,1568,1598,Master League,FP,NA,NONE,0,Not Eligible"
"Justify,18.0,1569,1599,Premier League,FP,NA,NONE,0,Not Eligible"
"Orange Monkey,16.5,1570,1600,Master League,FP,NA,NONE,0,Not Eligible"
"Zinc,16.0,1571,1601,Master League,FP,NA,NONE,0,Not Eligible"
"Frank's Cat,13.5,1572,1602,Champion League,FP,NA,NONE,0,Not Eligible"
"hoodie,14.0,1573,1603,Champion League,FP,NA,NONE,0,Not Eligible"
"Zimbly,15.5,1574,1604,Master League,FP,NA,NONE,0,Not Eligible"
"SunDog,5.5,1575,1605,Foundation League,FP,NA,NONE,0,Not Eligible"
"Nad,10.5,1576,1606,Academy League,FP,NA,NONE,0,Not Eligible"
"taro bubble tea,14.0,1577,1607,Champion League,FP,NA,PLAYERE,0,Not Eligible"
"xCHEF,11.5,1578,1608,Academy League,FP,NA,NONE,0,Not Eligible"
"SkilledAce,8.5,1579,1609,Foundation League,FP,NA,NONE,0,Not Eligible"
"bailey,14.0,1580,1610,Champion League,FP,NA,NONE,0,Not Eligible"
"Modify,13.5,1581,1611,Champion League,FP,NA,NONE,0,Not Eligible"
"Zenda,15.5,1582,1612,Master League,Pend,NA,NONE,0,Not Eligible"
"ark,13.5,1583,1613,Champion League,FP,NA,NONE,0,Not Eligible"
"JDZ,14.5,1584,1614,Champion League,FP,NA,NONE,0,Not Eligible"
"BrewTangClan,10.5,1585,1615,Academy League,FP,NA,NONE,0,Not Eligible"
"Ness,19.0,1586,1616,Premier League,FP,NA,NONE,0,Not Eligible"
"clvn,17.0,1587,1617,Master League,FP,NA,NONE,0,Not Eligible"
"Antee,19.0,1588,1618,Premier League,FP,NA,NONE,0,Not Eligible"
"Sabre,13.5,1589,1619,Champion League,FP,NA,NONE,0,Not Eligible"
"Fred1,17.0,1590,1620,Master League,FP,NA,NONE,0,Not Eligible"
"Kyle,14.5,1591,1621,Champion League,FP,NA,NONE,0,Not Eligible"
"Micah81,12.5,1592,1622,Academy League,FP,NA,NONE,0,Not Eligible"
"Zera,16.5,1593,1623,Master League,FP,NA,PLAYERA,0,Not Eligible"
"Deadlybyte,11.5,1594,1624,Academy League,FP,NA,NONE,0,Not Eligible"
"Astarte,10.5,1595,1625,Academy League,FP,NA,NONE,0,Not Eligible"
"Kerberdox,10.5,1596,1626,Academy League,FP,NA,NONE,0,Not Eligible"
"Ursius,14.0,1597,1627,Champion League,FP,NA,NONE,0,Not Eligible"
"Burrito,16.0,1598,1628,Master League,FP,NA,NONE,0,Not Eligible"
"Sonomaa,14.5,1599,1629,Champion League,FP,NA,NONE,0,Not Eligible"
"Papa Jabba,16.5,1600,1630,Master League,FP,NA,NONE,0,Not Eligible"
"Wheezy,7.5,1601,1631,Foundation League,FP,NA,NONE,0,Not Eligible"
"Downfall,16.5,1602,1632,Master League,FP,NA,NONE,0,Not Eligible"
"Moondog,16.5,1603,1633,Master League,FP,NA,NONE,0,Not Eligible"
"CCM,12.5,1604,1634,Academy League,FP,NA,NONE,0,Not Eligible"
"Crouton,15.5,1605,1635,Master League,FP,NA,NONE,0,Not Eligible"
"julian,14.5,1606,1636,Champion League,FP,NA,NONE,0,Not Eligible"
"Crazy,13.5,1607,1637,Champion League,Knights,NA,PLAYERD,20,Not Eligible"
"Bombin,13.0,1608,1638,Champion League,FP,NA,NONE,0,Not Eligible"
"Artemis,15.5,1609,1639,Master League,FP,NA,NONE,0,Not Eligible"
"Wembly,10.0,1610,1640,Foundation League,FP,NA,NONE,0,Not Eligible"
"Prisma,14.0,1611,1641,Champion League,FP,NA,NONE,0,Not Eligible"
"Thrash012,15.5,1612,1642,Master League,FP,NA,NONE,0,Not Eligible"
"Cowboy,13.5,1613,1643,Champion League,FP,NA,NONE,0,Not Eligible"
"Stix,10.5,1614,1644,Academy League,FP,NA,NONE,0,Not Eligible"
"Restrepo,16.5,1615,1645,Master League,FA,NA,NONE,0,Not Eligible"
"Bubba--,7.5,1616,1646,Foundation League,FP,NA,NONE,0,Not Eligible"
"SadBoi,10.5,1617,1647,Academy League,FP,NA,NONE,0,Not Eligible"
"stryyk3r,16.5,1618,1648,Master League,FP,NA,NONE,0,Not Eligible"
"F8 Envy,13.0,1619,1649,Champion League,FP,NA,NONE,0,Not Eligible"
"Solo,12.5,1620,1650,Academy League,FP,NA,NONE,0,Not Eligible"
"ChimpanJay,20.0,1621,1651,Premier League,Pandas,NA,PLAYERA,15,Not Eligible"
"Face,11.0,1622,1652,Academy League,Tyrants,Assistant General Manager,PLAYERB,0,Not Eligible"
"SwitchLuck,12.0,1623,1653,Academy League,FP,NA,NONE,0,Not Eligible"
"MijiT,10.0,1624,1654,Foundation League,FP,NA,NONE,0,Not Eligible"
"AJW,13.5,1625,1655,Champion League,Pend,NA,NONE,0,Not Eligible"
"Teddy,12.0,1626,1656,Academy League,FP,NA,NONE,0,Not Eligible"
"Curtis,9.0,1627,1657,Foundation League,FP,NA,NONE,0,Not Eligible"
"Austinsanity,14.0,1628,1658,Champion League,FP,NA,NONE,0,Not Eligible"
"nokompass,14.0,1629,1659,Champion League,FP,NA,NONE,0,Not Eligible"
"hackett,11.0,1630,1660,Academy League,FP,NA,NONE,0,Not Eligible"
"Schwartzy,11.0,1631,1661,Academy League,FP,NA,NONE,0,Not Eligible"
"Mayhem.,15.5,1632,1662,Master League,FP,NA,NONE,0,Not Eligible"
"anjay21,18.0,1633,1663,Premier League,Shadow,Captain,PLAYERE,10,Not Eligible"
"ScrumRuck,13.5,1634,1664,Champion League,FP,NA,NONE,0,Not Eligible"
"Eric?!,10.5,1635,1665,Academy League,FP,NA,NONE,0,Not Eligible"
"Byte,11.5,1636,1666,Academy League,FP,NA,NONE,0,Not Eligible"
"ChocolateRainYah,9.5,1637,1667,Foundation League,FP,NA,NONE,0,Not Eligible"
"Xtraa.,15.0,1638,1668,Champion League,FP,NA,NONE,0,Not Eligible"
"Garlix,12.5,1639,1669,Academy League,FP,NA,NONE,0,Not Eligible"
"Tea_Man88,13.0,1640,1670,Champion League,FP,NA,NONE,0,Not Eligible"
"DilkMuds,12.0,1641,1671,Academy League,FP,NA,NONE,0,Not Eligible"
"Torch,9.5,1642,1672,Foundation League,FP,NA,NONE,0,Not Eligible"
"Ant,10.5,1643,1673,Academy League,Jets,Captain,PLAYERF,0,Not Eligible"
"Phineas,17.0,1644,1674,Master League,FP,NA,NONE,0,Not Eligible"
"Bump,14.0,1645,1675,Champion League,FP,NA,NONE,0,Not Eligible"
"Snave,13.0,1646,1676,Champion League,FP,NA,NONE,0,Not Eligible"
"Inebriated Yooper,5.0,1647,1677,Foundation League,FP,NA,NONE,0,Not Eligible"
"SilverBolt,14.0,1648,1678,Champion League,FP,NA,NONE,0,Not Eligible"
"Kelvor,12.0,1649,1679,Academy League,FP,NA,NONE,0,Not Eligible"
"Fubar,13.5,1650,1680,Champion League,FP,NA,NONE,0,Not Eligible"
"Sen7us,14.5,1651,1681,Champion League,FP,NA,NONE,0,Not Eligible"
"Unicorn,15.5,1652,1682,Master League,FP,NA,NONE,0,Not Eligible"
"Topher Jaims,15.5,1653,1683,Master League,FP,NA,NONE,0,Not Eligible"
"hotwiredbug,18.5,1654,1684,Premier League,FP,NA,NONE,0,Not Eligible"
"Kai,13.0,1655,1685,Champion League,FP,NA,NONE,0,Not Eligible"
"Low,7.5,1656,1686,Foundation League,FP,NA,NONE,0,Not Eligible"
"jacobjtl,10.5,1657,1687,Academy League,FP,NA,NONE,0,Not Eligible"
"ryan :(,19.0,1658,1688,Premier League,FP,NA,NONE,0,Not Eligible"
"Retro,12.0,1659,1689,Academy League,FP,NA,NONE,0,Not Eligible"
"BeanMachine,11.5,1660,1690,Academy League,FP,NA,NONE,0,Not Eligible"
"Fury.,19.5,1661,1691,Premier League,FP,NA,NONE,0,Not Eligible"
"Tayden,12.0,1662,1692,Academy League,FP,NA,NONE,0,Not Eligible"
"Maple,7.5,1663,1693,Foundation League,FP,NA,NONE,0,Not Eligible"
"Gabsterrr,12.5,1664,1694,Academy League,FP,NA,NONE,0,Not Eligible"
"ToxicFire,12.5,1665,1695,Academy League,FP,NA,NONE,0,Not Eligible"
"BoxMan,12.0,1666,1696,Academy League,FP,NA,NONE,0,Not Eligible"
"SanKuraun,12.5,1667,1697,Academy League,FP,NA,NONE,0,Not Eligible"
"Priizm,13.5,1668,1698,Champion League,FP,NA,NONE,0,Not Eligible"
"Asthmatik,10.0,1669,1699,Foundation League,FP,NA,NONE,0,Not Eligible"
"Surge,17.0,1670,1700,Master League,FP,NA,NONE,0,Not Eligible"
"daffy,20.0,1671,1701,Premier League,FP,NA,NONE,0,Not Eligible"
"séb,16.5,1672,1702,Master League,FP,NA,NONE,0,Not Eligible"
"The Peng,7.5,1673,1703,Foundation League,FP,NA,NONE,0,Not Eligible"
"Doomedgizmo,11.0,1674,1704,Academy League,FP,NA,NONE,0,Not Eligible"
"YeeZ_E,19.5,1675,1705,Premier League,FP,NA,PLAYERB,0,Not Eligible"
"Pivo!,14.0,1676,1706,Champion League,FP,NA,NONE,0,Not Eligible"
"Jesus,11.5,1677,1707,Academy League,FP,NA,NONE,0,Not Eligible"
"mip,12.0,1678,1708,Academy League,FP,NA,NONE,0,Not Eligible"
"hmfoster,14.0,1679,1709,Champion League,FP,NA,NONE,0,Not Eligible"
"StoneFace,7.0,1680,1710,Foundation League,FP,NA,NONE,0,Not Eligible"
"Shurggie,7.0,1681,1711,Foundation League,FP,NA,NONE,0,Not Eligible"
"Yordi,16.0,1682,1712,Master League,FP,NA,NONE,0,Not Eligible"
"acid,14.5,1683,1713,Champion League,FP,NA,NONE,0,Not Eligible"
"SidCudi,7.5,1684,1714,Foundation League,FP,NA,NONE,0,Not Eligible"
"mryougotserved,9.0,1685,1715,Foundation League,FP,NA,NONE,0,Not Eligible"
"Def,17.0,1686,1716,Master League,FP,NA,NONE,0,Not Eligible"
"Mizule,16.5,1687,1717,Master League,FP,NA,NONE,0,Not Eligible"
"Succonma,10.5,1688,1718,Academy League,FP,NA,NONE,0,Not Eligible"
"Privileged Pear,19.0,1689,1719,Premier League,FP,NA,NONE,0,Not Eligible"
"Grumpalumpz,11.0,1690,1720,Academy League,FP,NA,NONE,0,Not Eligible"
"NoticedDawn7887,15.5,1691,1721,Master League,Elite,NA,PLAYERB,0,Not Eligible"
"Hebra,15.5,1692,1722,Master League,FP,NA,NONE,0,Not Eligible"
"Wiznatcharoo,8.0,1693,1723,Foundation League,FP,NA,NONE,0,Not Eligible"
"Tez,16.0,1694,1724,Master League,FP,NA,NONE,0,Not Eligible"
"Bootz,14.0,1695,1725,Champion League,FP,NA,NONE,0,Not Eligible"
"WunderWulf,12.0,1696,1726,Academy League,FP,NA,NONE,0,Not Eligible"
"Flo,10.5,1697,1727,Academy League,FP,NA,NONE,0,Not Eligible"
"Pearl,19.0,1698,1728,Premier League,FP,NA,NONE,0,Not Eligible"
"Sparta,19.5,1699,1729,Premier League,Wolves,Captain,PLAYERA,0,Not Eligible"
"Ambitious Apple,15.5,1700,1730,Master League,FP,NA,NONE,0,Not Eligible"
"Louie G,14.0,1701,1731,Champion League,FP,NA,NONE,0,Not Eligible"
"1337H4X,15.0,1702,1732,Champion League,FP,NA,NONE,0,Not Eligible"
"variable,10.5,1703,1733,Academy League,FP,NA,NONE,0,Not Eligible"
"Coblast,13.5,1704,1734,Champion League,FP,NA,NONE,0,Not Eligible"
"EveryDamDay,16.0,1705,1735,Master League,Pend,NA,NONE,0,Not Eligible"
"Honeybadgermo,11.5,1706,1736,Academy League,FP,NA,NONE,0,Not Eligible"
"Saint Sleep,14.5,1707,1737,Champion League,FP,NA,NONE,0,Not Eligible"
"kamiyanz,11.5,1708,1738,Academy League,FP,NA,NONE,0,Not Eligible"
"MinecraftingDAD,12.0,1709,1739,Academy League,FP,NA,NONE,0,Not Eligible"
"Dr.Acceleration,16.0,1710,1740,Master League,FP,NA,NONE,0,Not Eligible"
"Nods,15.5,1711,1741,Master League,FP,NA,NONE,0,Not Eligible"
"Party,10.0,1712,1742,Foundation League,FP,NA,NONE,0,Not Eligible"
"Pickle,11.0,1713,1743,Academy League,FP,NA,NONE,0,Not Eligible"
"Hornet,19.5,1714,1744,Premier League,FA,NA,NONE,0,Not Eligible"
"PsychoPath,8.0,1715,1745,Foundation League,FP,NA,NONE,0,Not Eligible"
"eroc1990,8.0,1716,1746,Foundation League,FP,NA,NONE,0,Not Eligible"
"Hawk Eye,8.5,1717,1747,Foundation League,FP,NA,NONE,0,Not Eligible"
"Ven,14.5,1718,1748,Champion League,FP,NA,NONE,0,Not Eligible"
"joKEN,9.5,1719,1749,Foundation League,FP,NA,NONE,0,Not Eligible"
"Frost,10.0,1720,1750,Foundation League,Puffins,Franchise Manager,NONE,10,Not Eligible"
"Crazzed,14.0,1721,1751,Champion League,FP,NA,NONE,0,Not Eligible"
"Assault,15.5,1722,1752,Master League,FP,NA,NONE,0,Not Eligible"
"Fiction515 ツ,13.0,1723,1753,Champion League,FP,NA,NONE,0,Not Eligible"
"Meeseeks,13.0,1724,1754,Champion League,FP,NA,NONE,0,Not Eligible"
"speedy,18.5,1725,1755,Premier League,FP,NA,NONE,0,Not Eligible"
"Maniac,17.0,1726,1756,Master League,Demolition,NA,PLAYERD,0,Not Eligible"
"Gameover,15.5,1727,1757,Master League,FP,NA,NONE,0,Not Eligible"
"Airus,8.0,1728,1759,Foundation League,FP,NA,NONE,0,Not Eligible"
"Samourai,15.0,1729,1778,Champion League,FP,NA,NONE,0,Not Eligible"
"Abz,14.5,1730,1787,Champion League,FP,NA,NONE,0,Not Eligible"
"Snazzy,12.5,1731,1788,Academy League,FP,NA,NONE,0,Not Eligible"
"Stone-Dog Millionaire,14.5,1732,1789,Champion League,FP,NA,NONE,0,Not Eligible"
"mario.,18.5,1733,1790,Premier League,FP,NA,NONE,0,Not Eligible"
"MSTY,13.5,1734,1791,Champion League,FP,NA,NONE,0,Not Eligible"
"mathews175,16.0,1735,1792,Master League,FP,NA,NONE,0,Not Eligible"
